id;name;full_name;owner;private;html_url;description;fork;url;forks_url;keys_url;collaborators_url;teams_url;hooks_url;issue_events_url;events_url;assignees_url;branches_url;tags_url;blobs_url;git_tags_url;git_refs_url;trees_url;statuses_url;languages_url;stargazers_url;contributors_url;subscribers_url;subscription_url;commits_url;git_commits_url;comments_url;issue_comment_url;contents_url;compare_url;merges_url;archive_url;downloads_url;issues_url;pulls_url;milestones_url;notifications_url;labels_url;releases_url;deployments_url;created_at;updated_at;pushed_at;git_url;ssh_url;clone_url;svn_url;homepage;size;stargazers_count;watchers_count;language;has_issues;has_projects;has_downloads;has_wiki;has_pages;forks_count;mirror_url;open_issues_count;forks;open_issues;watchers;default_branch;score;id_gitsearch;dt_clone;cd_classe;git_commit1;git_commit2;git_commit3;git_commit4;git_commit5;git_commit6;git_commit7;git_commit8;git_commit9;git_commit10;dt_issues;SHA_clone
14364087;srscollector;kiddsoftware/srscollector;"NamedUser(login=""kiddsoftware"")";False;https://github.com/kiddsoftware/srscollector;Web app for collecting, annotating and exporting snippets of foreign language text. (Ember.js & Rails 4);False;https://api.github.com/repos/kiddsoftware/srscollector;https://api.github.com/repos/kiddsoftware/srscollector/forks;https://api.github.com/repos/kiddsoftware/srscollector/keys{/key_id};https://api.github.com/repos/kiddsoftware/srscollector/collaborators{/collaborator};https://api.github.com/repos/kiddsoftware/srscollector/teams;https://api.github.com/repos/kiddsoftware/srscollector/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:20:28;;;;;;;1056;1;1;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:10:13;;;;;;;;;;;;2018-07-19 08:44:38;3aa42c87663b85e9622c4c220f02dfe8ac65ebd4
14357889;eventstore;belhyun/eventstore;"NamedUser(login=""belhyun"")";False;https://github.com/belhyun/eventstore;이벤트스토어의 웹서버입니다.;False;https://api.github.com/repos/belhyun/eventstore;https://api.github.com/repos/belhyun/eventstore/forks;https://api.github.com/repos/belhyun/eventstore/keys{/key_id};https://api.github.com/repos/belhyun/eventstore/collaborators{/collaborator};https://api.github.com/repos/belhyun/eventstore/teams;https://api.github.com/repos/belhyun/eventstore/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:20:33;;;;;;;13956;1;1;JavaScript;;;;;;;;;;;;;;7;2018-05-12 15:10:11;;;;;;;;;;;;2018-07-19 08:44:42;b3cae031fbbb51397576e685f47898943f2fad27
14252909;bartendr;ysadka/bartendr;"NamedUser(login=""ysadka"")";False;https://github.com/ysadka/bartendr;bartendr.me breaks down the ingredients of a cocktail and provides links to purchase the proper ingredients;False;https://api.github.com/repos/ysadka/bartendr;https://api.github.com/repos/ysadka/bartendr/forks;https://api.github.com/repos/ysadka/bartendr/keys{/key_id};https://api.github.com/repos/ysadka/bartendr/collaborators{/collaborator};https://api.github.com/repos/ysadka/bartendr/teams;https://api.github.com/repos/ysadka/bartendr/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:20:37;;;;;;;2910;3;3;JavaScript;;;;;;;;;;;;;;7;2018-05-12 15:10:08;;;;;;;;;;;;2018-07-16 18:54:13;16a0f2987b02a87ff826853c86c71654829f05b5
12333065;mpdx;mattdrees/mpdx;"NamedUser(login=""mattdrees"")";False;https://github.com/mattdrees/mpdx;Web based tool to help missionaries stay in touch with ministry partners;False;https://api.github.com/repos/mattdrees/mpdx;https://api.github.com/repos/mattdrees/mpdx/forks;https://api.github.com/repos/mattdrees/mpdx/keys{/key_id};https://api.github.com/repos/mattdrees/mpdx/collaborators{/collaborator};https://api.github.com/repos/mattdrees/mpdx/teams;https://api.github.com/repos/mattdrees/mpdx/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:20:44;;;;;;;183913;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:08:51;;;;;;;;;;;;2018-07-19 08:44:46;8e85132e3232d5a5bf7a83b0edb71488fea71a0a
11246402;tribalknow;edk/tribalknow;"NamedUser(login=""edk"")";False;https://github.com/edk/tribalknow;;False;https://api.github.com/repos/edk/tribalknow;https://api.github.com/repos/edk/tribalknow/forks;https://api.github.com/repos/edk/tribalknow/keys{/key_id};https://api.github.com/repos/edk/tribalknow/collaborators{/collaborator};https://api.github.com/repos/edk/tribalknow/teams;https://api.github.com/repos/edk/tribalknow/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-08-01 04:16:21;;;;;;;1430;5;5;JavaScript;;;;;;;;;;;;;;7;2018-05-12 15:07:03;;;;;;;;;;;;2018-07-16 18:55:25;a809ae83cfd763b52b026b7350f4273b036197d2
10934610;aerobic.io;aerobicio/aerobic.io;"NamedUser(login=""aerobicio"")";False;https://github.com/aerobicio/aerobic.io;Fitness tracking for friends;False;https://api.github.com/repos/aerobicio/aerobic.io;https://api.github.com/repos/aerobicio/aerobic.io/forks;https://api.github.com/repos/aerobicio/aerobic.io/keys{/key_id};https://api.github.com/repos/aerobicio/aerobic.io/collaborators{/collaborator};https://api.github.com/repos/aerobicio/aerobic.io/teams;https://api.github.com/repos/aerobicio/aerobic.io/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:20:57;;;;;;;17714;1;1;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:06:29;;;;;;;;;;;;2018-07-16 19:02:25;ec1c891143d31f8ee64caa1a10e21cc399466fe1
9101026;rollout;mhs/rollout;"NamedUser(login=""mhs"")";False;https://github.com/mhs/rollout;;False;https://api.github.com/repos/mhs/rollout;https://api.github.com/repos/mhs/rollout/forks;https://api.github.com/repos/mhs/rollout/keys{/key_id};https://api.github.com/repos/mhs/rollout/collaborators{/collaborator};https://api.github.com/repos/mhs/rollout/teams;https://api.github.com/repos/mhs/rollout/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:21:03;;;;;;;108;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:31:10;;;;;;;;;;;;2018-07-19 08:44:49;920e438d7a55d564e911361108c18702a2e4ca49
8242853;railscasts_episodes_folders;scalp42/railscasts_episodes_folders;"NamedUser(login=""scalp42"")";False;https://github.com/scalp42/railscasts_episodes_folders;Railscasts episodes without git submodules;False;https://api.github.com/repos/scalp42/railscasts_episodes_folders;https://api.github.com/repos/scalp42/railscasts_episodes_folders/forks;https://api.github.com/repos/scalp42/railscasts_episodes_folders/keys{/key_id};https://api.github.com/repos/scalp42/railscasts_episodes_folders/collaborators{/collaborator};https://api.github.com/repos/scalp42/railscasts_episodes_folders/teams;https://api.github.com/repos/scalp42/railscasts_episodes_folders/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:21:07;;;;;;;9084;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:29:20;;;;;;;;;;;;2018-07-19 08:44:53;c3c1dc14027b723889a095a351b0bd0daf3f65f1
8134853;rollout_admin;nedeco/rollout_admin;"NamedUser(login=""nedeco"")";False;https://github.com/nedeco/rollout_admin;admin interface for rollout gem;False;https://api.github.com/repos/nedeco/rollout_admin;https://api.github.com/repos/nedeco/rollout_admin/forks;https://api.github.com/repos/nedeco/rollout_admin/keys{/key_id};https://api.github.com/repos/nedeco/rollout_admin/collaborators{/collaborator};https://api.github.com/repos/nedeco/rollout_admin/teams;https://api.github.com/repos/nedeco/rollout_admin/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:21:12;;;;;;;2008;1;1;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:29:02;;;;;;;;;;;;2018-07-19 08:44:57;3512ddf21997ec590c5a3cd89946aa924582e731
4494078;fitafy;vladiim/fitafy;"NamedUser(login=""vladiim"")";False;https://github.com/vladiim/fitafy;fitafy is a fitness app that helps PTs get, keep and manage clients.;False;https://api.github.com/repos/vladiim/fitafy;https://api.github.com/repos/vladiim/fitafy/forks;https://api.github.com/repos/vladiim/fitafy/keys{/key_id};https://api.github.com/repos/vladiim/fitafy/collaborators{/collaborator};https://api.github.com/repos/vladiim/fitafy/teams;https://api.github.com/repos/vladiim/fitafy/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:35:45;;;;;;;3945;1;1;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:17:56;;;;;;;;;;;;2018-07-19 08:45:00;58c412f11639d4b41a6e5e2494a7f72b1aa8458b
4340365;rails-base-app;ekampp/rails-base-app;"NamedUser(login=""ekampp"")";False;https://github.com/ekampp/rails-base-app;A basic rails app, for use as base for future projects;False;https://api.github.com/repos/ekampp/rails-base-app;https://api.github.com/repos/ekampp/rails-base-app/forks;https://api.github.com/repos/ekampp/rails-base-app/keys{/key_id};https://api.github.com/repos/ekampp/rails-base-app/collaborators{/collaborator};https://api.github.com/repos/ekampp/rails-base-app/teams;https://api.github.com/repos/ekampp/rails-base-app/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:35:49;;;;;;;920;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:17:37;;;;;;;;;;;;2018-07-19 08:45:04;c46680e3db99c32962a00522020403c4195409d6
3698922;toggle_features;akinsgre/toggle_features;"NamedUser(login=""akinsgre"")";False;https://github.com/akinsgre/toggle_features;Example of application where features can be toggled.;False;https://api.github.com/repos/akinsgre/toggle_features;https://api.github.com/repos/akinsgre/toggle_features/forks;https://api.github.com/repos/akinsgre/toggle_features/keys{/key_id};https://api.github.com/repos/akinsgre/toggle_features/collaborators{/collaborator};https://api.github.com/repos/akinsgre/toggle_features/teams;https://api.github.com/repos/akinsgre/toggle_features/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:35:53;;;;;;;132;2;2;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:15:24;;;;;;;;;;;;2018-07-19 08:45:08;ed4000b80575da9ba09f0f0a4eb7e7e194bb4471
3491226;rollout_rest_api;jamesgolick/rollout_rest_api;"NamedUser(login=""jamesgolick"")";False;https://github.com/jamesgolick/rollout_rest_api;A sinatra app that exposes a REST API for rollout.;False;https://api.github.com/repos/jamesgolick/rollout_rest_api;https://api.github.com/repos/jamesgolick/rollout_rest_api/forks;https://api.github.com/repos/jamesgolick/rollout_rest_api/keys{/key_id};https://api.github.com/repos/jamesgolick/rollout_rest_api/collaborators{/collaborator};https://api.github.com/repos/jamesgolick/rollout_rest_api/teams;https://api.github.com/repos/jamesgolick/rollout_rest_api/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:35:58;;;;;;;121;5;5;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:14:52;;;;;;;;;;;;2018-07-16 19:02:31;71400b5edc77a8b12d1444bfea2fb2a38b67f471
3300312;buildmyvision;goodwink/buildmyvision;"NamedUser(login=""goodwink"")";False;https://github.com/goodwink/buildmyvision;;False;https://api.github.com/repos/goodwink/buildmyvision;https://api.github.com/repos/goodwink/buildmyvision/forks;https://api.github.com/repos/goodwink/buildmyvision/keys{/key_id};https://api.github.com/repos/goodwink/buildmyvision/collaborators{/collaborator};https://api.github.com/repos/goodwink/buildmyvision/teams;https://api.github.com/repos/goodwink/buildmyvision/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:36:02;;;;;;;166;1;1;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:14:30;;;;;;;;;;;;2018-07-16 19:02:36;f443872e1eb475594428c6df091aff03dd202e78
3143577;315-rollout-and-degrade;railscasts/315-rollout-and-degrade;"NamedUser(login=""railscasts"")";False;https://github.com/railscasts/315-rollout-and-degrade;;False;https://api.github.com/repos/railscasts/315-rollout-and-degrade;https://api.github.com/repos/railscasts/315-rollout-and-degrade/forks;https://api.github.com/repos/railscasts/315-rollout-and-degrade/keys{/key_id};https://api.github.com/repos/railscasts/315-rollout-and-degrade/collaborators{/collaborator};https://api.github.com/repos/railscasts/315-rollout-and-degrade/teams;https://api.github.com/repos/railscasts/315-rollout-and-degrade/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:36:08;;;;;;;112;2;2;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:14:05;;;;;;;;;;;;2018-07-19 08:45:12;05ae24e9bbbbc4a13d2dd0d00e0550317a304962
3086637;rollout-js;nfedyashev/rollout-js;"NamedUser(login=""nfedyashev"")";False;https://github.com/nfedyashev/rollout-js;Conditionally roll out features with Javascript ;False;https://api.github.com/repos/nfedyashev/rollout-js;https://api.github.com/repos/nfedyashev/rollout-js/forks;https://api.github.com/repos/nfedyashev/rollout-js/keys{/key_id};https://api.github.com/repos/nfedyashev/rollout-js/collaborators{/collaborator};https://api.github.com/repos/nfedyashev/rollout-js/teams;https://api.github.com/repos/nfedyashev/rollout-js/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:36:14;;;;;;;88;3;3;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:13:55;;;;;;;;;;;;2018-07-19 08:45:15;562643c579eabd287a97d95e002fa07b9b4d2a37
2723436;travis-core;travis-ci/travis-core;"NamedUser(login=""travis-ci"")";False;https://github.com/travis-ci/travis-core;[DEPRECATED] Models and classes shared by Travis CI api, hub and gatekeeper;False;https://api.github.com/repos/travis-ci/travis-core;https://api.github.com/repos/travis-ci/travis-core/forks;https://api.github.com/repos/travis-ci/travis-core/keys{/key_id};https://api.github.com/repos/travis-ci/travis-core/collaborators{/collaborator};https://api.github.com/repos/travis-ci/travis-core/teams;https://api.github.com/repos/travis-ci/travis-core/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-08-01 04:16:33;;;;;;;8954;247;247;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:13:05;;;;;;;;;;;;2018-07-16 19:15:13;bf944c952724dd2f00ff0c466a5e217d10f73bea
2665228;binflip;bkaney/binflip;"NamedUser(login=""bkaney"")";False;https://github.com/bkaney/binflip;Environment-level feature toggling;False;https://api.github.com/repos/bkaney/binflip;https://api.github.com/repos/bkaney/binflip/forks;https://api.github.com/repos/bkaney/binflip/keys{/key_id};https://api.github.com/repos/bkaney/binflip/collaborators{/collaborator};https://api.github.com/repos/bkaney/binflip/teams;https://api.github.com/repos/bkaney/binflip/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:36:31;;;;;;;21;5;5;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:12:53;;;;;;;;;;;;2018-07-16 19:15:18;b94a00698d0208850191a49dc87f69b66aa3d8f9
2457595;rollout_ui;jrallison/rollout_ui;"NamedUser(login=""jrallison"")";False;https://github.com/jrallison/rollout_ui;RolloutUI: A slick way to rollout features in your web app.;False;https://api.github.com/repos/jrallison/rollout_ui;https://api.github.com/repos/jrallison/rollout_ui/forks;https://api.github.com/repos/jrallison/rollout_ui/keys{/key_id};https://api.github.com/repos/jrallison/rollout_ui/collaborators{/collaborator};https://api.github.com/repos/jrallison/rollout_ui/teams;https://api.github.com/repos/jrallison/rollout_ui/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:36:36;;;;;;;401;137;137;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:12:24;;;;;;;;;;;;2018-07-16 19:16:24;eb0b8b373b4e1ae5b6ef98392ccdecad78c510ca
2453389;twke;josephruscio/twke;"NamedUser(login=""josephruscio"")";False;https://github.com/josephruscio/twke;A campfire bot written in Ruby, inspired by Hubot.;False;https://api.github.com/repos/josephruscio/twke;https://api.github.com/repos/josephruscio/twke/forks;https://api.github.com/repos/josephruscio/twke/keys{/key_id};https://api.github.com/repos/josephruscio/twke/collaborators{/collaborator};https://api.github.com/repos/josephruscio/twke/teams;https://api.github.com/repos/josephruscio/twke/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-08-01 04:16:38;;;;;;;546;27;27;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:12:23;;;;;;;;;;;;2018-07-16 19:17:27;8c58821ffce903f8961077520fab4ecec1eef392
2392358;navigator;akinsgre/navigator;"NamedUser(login=""akinsgre"")";False;https://github.com/akinsgre/navigator;Prototype for Club messaging application;False;https://api.github.com/repos/akinsgre/navigator;https://api.github.com/repos/akinsgre/navigator/forks;https://api.github.com/repos/akinsgre/navigator/keys{/key_id};https://api.github.com/repos/akinsgre/navigator/collaborators{/collaborator};https://api.github.com/repos/akinsgre/navigator/teams;https://api.github.com/repos/akinsgre/navigator/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:36:47;;;;;;;7148;2;2;JavaScript;;;;;;;;;;;;;;7;2018-05-12 15:12:14;;;;;;;;;;;;2018-07-19 08:45:19;50d3683c17e731458c4f00f50241f37f17629b2a
16694;railscasts-episodes;ryanb/railscasts-episodes;"NamedUser(login=""ryanb"")";False;https://github.com/ryanb/railscasts-episodes;NOT MAINTAINED. See README.;False;https://api.github.com/repos/ryanb/railscasts-episodes;https://api.github.com/repos/ryanb/railscasts-episodes/forks;https://api.github.com/repos/ryanb/railscasts-episodes/keys{/key_id};https://api.github.com/repos/ryanb/railscasts-episodes/collaborators{/collaborator};https://api.github.com/repos/ryanb/railscasts-episodes/teams;https://api.github.com/repos/ryanb/railscasts-episodes/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:36:53;;;;;;;10799;839;839;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:10:45;;;;;;;;;;;;2018-07-16 19:18:07;7409fce755d79d8010f9c9b33c25592b22de1fc4
29340261;udb3-silex;cultuurnet/udb3-silex;"NamedUser(login=""cultuurnet"")";False;https://github.com/cultuurnet/udb3-silex;UDB3 Silex web application;False;https://api.github.com/repos/cultuurnet/udb3-silex;https://api.github.com/repos/cultuurnet/udb3-silex/forks;https://api.github.com/repos/cultuurnet/udb3-silex/keys{/key_id};https://api.github.com/repos/cultuurnet/udb3-silex/collaborators{/collaborator};https://api.github.com/repos/cultuurnet/udb3-silex/teams;https://api.github.com/repos/cultuurnet/udb3-silex/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-08-01 04:16:47;;;;;;;3535;0;0;PHP;;;;;;;;;;;;;;9;2018-05-12 15:13:23;;;;;;;;;;;;2018-07-16 19:25:35;a85081d8db653c0b0ed8b4c550daa24ddcc58020
86282367;util;go1com/util;"NamedUser(login=""go1com"")";False;https://github.com/go1com/util;PHP utilities, just useful for GO1 services;False;https://api.github.com/repos/go1com/util;https://api.github.com/repos/go1com/util/forks;https://api.github.com/repos/go1com/util/keys{/key_id};https://api.github.com/repos/go1com/util/collaborators{/collaborator};https://api.github.com/repos/go1com/util/teams;https://api.github.com/repos/go1com/util/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-08-01 04:16:56;;;;;;;1819;6;6;PHP;;;;;;;;;;;;;;9;2018-05-12 15:30:14;;;;;;;;;;;;2018-07-16 19:51:08;d90690af6444fc73d666562eb6d5d062afe4473e
72233269;opensalt;opensalt/opensalt;"NamedUser(login=""opensalt"")";False;https://github.com/opensalt/opensalt;Standards Alignment Tool;False;https://api.github.com/repos/opensalt/opensalt;https://api.github.com/repos/opensalt/opensalt/forks;https://api.github.com/repos/opensalt/opensalt/keys{/key_id};https://api.github.com/repos/opensalt/opensalt/collaborators{/collaborator};https://api.github.com/repos/opensalt/opensalt/teams;https://api.github.com/repos/opensalt/opensalt/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-08-01 04:17:03;;;;;;;15982;17;17;PHP;;;;;;;;;;;;;;9;2018-05-12 15:26:39;;;;;;;;;;;;2018-07-16 20:05:04;394844dca4f57ef50a56f5fe1c98ec19a6aeab41
23657117;qandidate-toggle-bundle;qandidate-labs/qandidate-toggle-bundle;"NamedUser(login=""qandidate-labs"")";False;https://github.com/qandidate-labs/qandidate-toggle-bundle;Symfony Bundle for QandidateToggle;False;https://api.github.com/repos/qandidate-labs/qandidate-toggle-bundle;https://api.github.com/repos/qandidate-labs/qandidate-toggle-bundle/forks;https://api.github.com/repos/qandidate-labs/qandidate-toggle-bundle/keys{/key_id};https://api.github.com/repos/qandidate-labs/qandidate-toggle-bundle/collaborators{/collaborator};https://api.github.com/repos/qandidate-labs/qandidate-toggle-bundle/teams;https://api.github.com/repos/qandidate-labs/qandidate-toggle-bundle/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-08-01 04:17:07;;;;;;;71;70;70;PHP;;;;;;;;;;;;;;9;2018-05-12 15:12:07;;;;;;;;;;;;2018-07-16 20:06:43;38eee985da1d0895edbc3a32bb327791d7541730
110440194;newsreader-demo;puntik/newsreader-demo;"NamedUser(login=""puntik"")";False;https://github.com/puntik/newsreader-demo;;False;https://api.github.com/repos/puntik/newsreader-demo;https://api.github.com/repos/puntik/newsreader-demo/forks;https://api.github.com/repos/puntik/newsreader-demo/keys{/key_id};https://api.github.com/repos/puntik/newsreader-demo/collaborators{/collaborator};https://api.github.com/repos/puntik/newsreader-demo/teams;https://api.github.com/repos/puntik/newsreader-demo/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-08-01 04:17:12;;;;;;;1571;0;0;PHP;;;;;;;;;;;;;;9;2018-05-12 15:06:41;;;;;;;;;;;;2018-07-16 20:06:55;24e6d53ea3126b9a2f1dd2a999673ef2ac7cc189
107327935;laravel5-example-aop;mattythebatty/laravel5-example-aop;"NamedUser(login=""mattythebatty"")";False;https://github.com/mattythebatty/laravel5-example-aop;add AOP to the laravel 5 exmaple (https://github.com/bestmomo/laravel5-5-example);False;https://api.github.com/repos/mattythebatty/laravel5-example-aop;https://api.github.com/repos/mattythebatty/laravel5-example-aop/forks;https://api.github.com/repos/mattythebatty/laravel5-example-aop/keys{/key_id};https://api.github.com/repos/mattythebatty/laravel5-example-aop/collaborators{/collaborator};https://api.github.com/repos/mattythebatty/laravel5-example-aop/teams;https://api.github.com/repos/mattythebatty/laravel5-example-aop/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-08-01 04:17:16;;;;;;;12223;0;0;HTML;;;;;;;;;;;;;;9;2018-05-12 15:06:02;;;;;;;;;;;;2018-07-19 08:45:23;
78210355;udb3-search-service;cultuurnet/udb3-search-service;"NamedUser(login=""cultuurnet"")";False;https://github.com/cultuurnet/udb3-search-service;Silex application for indexing UDB3 JSON-LD documents and an API to query them.;False;https://api.github.com/repos/cultuurnet/udb3-search-service;https://api.github.com/repos/cultuurnet/udb3-search-service/forks;https://api.github.com/repos/cultuurnet/udb3-search-service/keys{/key_id};https://api.github.com/repos/cultuurnet/udb3-search-service/collaborators{/collaborator};https://api.github.com/repos/cultuurnet/udb3-search-service/teams;https://api.github.com/repos/cultuurnet/udb3-search-service/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-08-01 04:17:22;;;;;;;341;0;0;PHP;;;;;;;;;;;;;;9;2018-05-12 15:28:06;;;;;;;;;;;;2018-07-16 20:07:41;5bdf374d605bca8e777878d9385061b154d14b01
